"name";2007-05-05;2007-06-04;2007-07-04;2007-08-03;2007-09-02;2007-10-02;2007-11-01;2007-12-01;2007-12-31;2008-01-30;2008-02-29;2008-03-30;2008-04-29;2008-05-29;2008-06-28;2008-07-28;2008-08-27;2008-09-26;2008-10-26;2008-11-25;2008-12-25;2009-01-24;2009-02-23;2009-03-25;2009-04-24;2009-05-24;2009-06-23;2009-07-23;2009-08-22;2009-09-21;2009-10-21;2009-11-20;2009-12-20;2010-01-19;2010-02-18;2010-03-20;2010-04-19;2010-05-19;2010-06-18;2010-07-18;2010-08-17;2010-09-16;2010-10-16;2010-11-15;2010-12-15;2011-01-14;2011-02-13;2011-03-15;2011-04-14;2011-05-14;2011-06-13;2011-07-13;2011-08-12;2011-09-11;2011-10-11;2011-11-10;2011-12-10;2012-01-09;2012-02-08;2012-03-09;2012-04-08;2012-05-08;2012-06-07;2012-07-07;2012-08-06;2012-09-05;2012-10-05;2012-11-04;2012-12-04;2013-01-03;2013-02-02;2013-03-04;2013-04-03;2013-05-03;2013-06-02;2013-07-02;2013-08-01;2013-08-31;2013-09-30;2013-10-30;2013-11-29;2013-12-29;2014-01-28;2014-02-27;2014-03-29;2014-04-28;2014-05-28;2014-06-27;2014-07-27;2014-08-26;2014-09-25;2014-10-25;2014-11-24;2014-12-24;2015-01-23;2015-02-22;2015-03-24;2015-04-23;2015-05-23;2015-06-22;2015-07-22;2015-08-21;2015-09-20;2015-10-20;2015-11-19;2015-12-19;2016-01-18;2016-02-17;2016-03-18;2016-04-17;2016-05-17;2016-06-16;2016-07-16;2016-08-15;2016-09-14;2016-10-14;2016-11-13;2016-12-13;2017-01-12;2017-02-11;2017-03-13;2017-04-12;2017-05-12;2017-06-11;2017-07-11;2017-08-10;2017-09-09;2017-10-09;2017-11-08;2017-12-08;2018-01-07;2018-02-06;2018-03-08;2018-04-07;2018-05-07;2018-06-06;2018-07-06;2018-08-05;2018-09-04;2018-10-04;2018-11-03;2018-12-03;2019-01-02
"Sonata Arctica";0;0;0;0;0;0;0;0;0;0;0;0;0,10014178;0,84387736;2,7315768;5,0052529;6,4965146;7,5197957;8,4064843;9,1767717;9,9047804;10,595095;11,125474;11,522101;11,957221;12,482508;13,002973;13,431088;13,73576;13,89302;13,96586;14,130025;14,513153;14,881782;15,080231;15,275587;15,591483;15,916188;16,087818;16,080313;16,048895;16,078148;16,285376;16,700452;17,117646;17,285812;17,356078;17,86238;18,786662;19,394774;19,560292;19,572681;19,569308;19,643873;19,878694;20,108817;20,187027;20,247253;20,451659;20,763817;20,985783;21,00415;20,941584;20,87732;20,79624;20,717089;20,849966;21,195096;21,53278;21,609694;21,531521;21,475;21,404413;21,302991;21,186076;21,077401;20,971988;20,858684;20,740285;20,62479;20,520438;20,430721;20,357412;20,308806;20,281109;20,226865;20,158355;20,141403;20,210488;20,239788;20,209196;20,142387;20,040407;19,934072;19,8604;19,841382;19,808668;19,723993;19,632148;19,564327;19,535459;19,5273;19,493566;19,483639;20,168225;21,733054;23,398051;24,108757;24,170926;24,136236;24,040423;23,942767;23,866181;23,814872;23,787633;23,781145;23,765971;23,740337;23,740592;23,74256;23,690656;23,589902;23,467318;23,340053;23,226015;23,131161;23,033927;22,92455;22,8019;22,673002;22,548061;22,448074;22,405982;22,386793;23,246058;25,534908;27,963293;29,831686;31,464364;33,579373;35,530205;36,719076;37,453892
"Billy Talent";0,084603996;2,6921585;5,0336675;6,6588267;7,7257003;8,6435399;9,4520742;10,232184;11,077464;12,109826;13,366701;14,762514;16,108304;17,127466;17,644592;17,804793;17,821041;17,838556;18,011277;18,287729;18,462317;18,523175;18,536619;18,481904;18,476034;18,750081;19,394265;20,17357;20,842758;21,55216;22,457387;23,23838;23,537854;23,717453;24,023244;24,174159;24,106063;23,976348;23,942118;24,168028;24,482439;24,598711;24,536168;24,489133;24,497712;24,874699;25,846696;26,677973;26,817479;26,726382;26,624463;26,517903;26,406895;26,278882;26,345515;26,807361;27,656577;28,698443;29,516531;29,859957;29,940566;30,245122;30,635017;30,746297;30,685992;30,814569;30,933548;30,865927;30,848708;31,045859;31,229598;31,587907;32,331435;33,115048;33,424748;33,2984;33,181832;33,036935;33,041739;34,424705;36,816232;38,655949;39,186974;39,003901;38,782506;38,562366;38,365209;38,372287;39,09225;40,019864;40,582294;40,90728;40,988406;40,890196;40,73909;40,568309;40,349207;40,194214;40,278924;40,543688;40,626701;40,442462;40,261834;40,152463;40,070799;39,961244;39,788261;39,586363;39,476676;39,451257;39,37876;39,268682;39,162208;39,027756;38,839132;38,633265;38,450189;38,383321;38,437937;38,420313;38,368949;38,492554;38,77064;38,932943;38,752587;38,651092;38,887634;39,258171;39,350227;39,178585;38,957943;38,736808;38,516928;38,298296;38,080905;37,899928;37,879648;37,986697;38,062972;37,952636;37,741899;37,527666;37,31465
"Adele";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,022177935;0,48738871;2,2193442;5,2018611;7,9725719;9,3655279;10,267839;11,530065;13,014853;15,043707;17,813938;20,465701;22,316057;23,392291;23,826326;24,063573;24,659933;25,478972;26,908849;29,626122;32,509641;34,22497;34,707733;34,726413;34,696259;34,757583;34,945739;35,198783;35,365736;35,435098;35,479146;35,460631;35,421533;35,462399;35,58631;35,684983;35,638161;35,513948;35,389149;35,333502;35,790172;36,915868;37,883376;38,477784;39,425562;40,718101;41,591352;41,667265;41,517387;41,525703;41,633924;41,69063;41,633396;41,489176;41,32062;41,147218;40,973206;40,793892;40,6074;40,402612;40,194042;39,995434;39,805586;39,626381;39,464822;39,30036;39,109615;38,950433;38,893104;38,852797;38,747812;38,582383;38,406786;38,224567;38,028323;37,816982;37,602324;37,388883;37,176655;36,965631;36,755862;36,558041;36,390478
"Kaiser Chiefs";0,030408524;1,3763932;3,9813534;6,6499935;8,3340021;9,2706248;9,9357647;10,392573;10,789621;11,227324;11,765903;12,518462;13,425117;14,325833;15,143933;15,716844;16,07;16,962569;18,507287;19,825313;20,307094;20,340206;20,395822;20,635196;21,00254;21,268719;21,283653;21,17687;21,067518;20,974255;20,894521;20,809393;20,703526;20,593693;20,541737;20,624534;20,777786;20,939513;21,248888;21,646998;21,889608;22,015871;22,18014;22,381003;22,498145;22,483417;22,439396;22,385255;22,326031;22,269976;22,234266;22,199327;22,125075;22,013159;21,906639;21,822415;21,735236;21,625821;21,50557;21,387786;21,272233;21,154507;21,034691;20,915293;20,796572;20,678526;20,561149;20,444439;20,328391;20,213002;20,098268;19,992735;20,037668;20,324891;20,703436;20,836188;20,734317;20,648919;20,760936;20,990535;21,123634;21,111219;21,020946;20,915196;20,86169;20,94951;21,13508;21,339156;21,384093;21,262712;21,142019;21,108363;21,236911;21,385853;21,415414;21,311248;21,190281;21,069999;20,950401;20,831481;20,713236;20,595663;20,478757;20,362514;20,329071;20,45769;20,670621;20,725402;20,617026;20,612872;21,069963;21,904708;22,710187;23,177986;23,420131;23,68467;24,048375;24,615827;25,400141;25,951489;26,183978;26,720749;27,842298;29,121548;29,515677;29,445325;29,482991;29,655988;30,184906;30,862046;31,332564;31,638551;32,61259;34,342633;35,433377;35,51898;35,377696;35,224244;35,117358;35,124208;35,153706;35,132379;35,112411
"Saltatio Mortis";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0029721861;0,024354835;0,067223838;0,11553423;0,16084374;0,19795658;0,22369487;0,24279511;0,25671386;0,26649383;0,27584293;0,29845699;0,34887352;0,56776109;1,216861;2,2553825;3,1915004;3,9676426;4,7814513;5,5188779;6,0490231;6,3665822;6,5393035;6,6528567;6,7852522;7,1542683;7,7240945;8,2149582;8,5233576;8,9725543;9,7626356;10,489115;10,793552;11,061194;11,402038;11,570947;11,595731;11,589587;11,561573;11,589883;11,794991;12,024211;12,077566;12,019236;11,951975;11,888031;11,826566;11,762944;11,696644;11,630251;11,564234;11,498593;11,433324;11,368426;11,303896;11,239732;11,175932;11,112495;11,049418;10,988096;10,936306;10,90946;11,323425;13,902387;17,866474;20,400133;21,207631;21,346846;21,356391;21,296613;21,199948;21,105889;20,999379;20,884027;20,793868;20,751427;20,711593;20,652686;20,571204;20,473299;20,376933;20,302265;20,221663;20,262618;20,581796;21,043512;21,453257;21,87334;22,173903;22,191673;22,102938;22,021951;21,97821;22,039152;22,150853;22,166611;22,101984;22,032382;21,968103;21,910303;21,869238;21,829256;21,762625;21,690864;21,646015;21,902637;23,290415;25,327763;27,076891;27,675771;27,56798;27,819139;28,754451;30,210334;31,687047;32,714289;33,337429;33,685726;33,86008;34,114057;34,633295;34,969024;35,044811;35,060936;35,109693;35,118852;35,057739;35,02475;35,056486
"Volbeat";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,093963174;1,0698615;3,7315228;8,1520157;12,85477;16,129127;17,971195;19,066048;20,472007;22,175528;23,358325;23,811518;24,023815;24,696415;25,957116;27,284455;28,812981;30,812591;32,824334;34,450848;35,648828;36,327703;36,465084;36,343835;36,227199;36,147641;36,051782;35,967256;36,000726;36,206636;36,997168;38,272657;39,121641;39,271795;39,139552;38,955507;38,747264;38,534236;38,319203;38,102194;37,885916;37,670866;37,457037;37,425876;37,779216;38,407807;38,880351;38,977941;38,831249;38,637413;38,492997;38,367166;38,190216;37,976585;37,77003;37,61143;37,493137;37,358564;37,173139;36,974166;36,969317;37,40705;38,330175;39,041824;38,931611;38,762943;38,917675;39,282026;39,442204;39,328112;39,104875;38,882906;38,666588;38,461246;38,262036;38,055262;37,840152;37,625361;37,41179;37,199432;36,988278;36,778324;36,569561;36,361983;36,211276;36,192606;36,217005;36,189275;36,150924;36,171919;36,183748;36,094858;35,947557;35,777467;35,605794;35,41634;35,216488;35,016591;34,817828;34,620193;34,42368;34,228283;34,048597;33,944176;33,894039;33,824722;33,69009;33,501889;33,328036;33,286992;33,284093;33,267505;33,348227;33,590776;33,840096;33,868691;33,767529;33,635069
"Eminem";0;0,0031321775;0,013477514;0,02929491;0,061237203;0,113666;0,1607866;0,18713652;0,1975226;0,19884255;0,19783575;0,19671279;0,1955962;0,19448594;0,19338199;0,19228431;0,19119285;0,19010759;0,1890285;0,18795552;0,18688864;0,18582781;0,18477301;0,18372419;0,18268133;0,18164438;0,18061332;0,17958812;0,17856873;0,17755513;0,17654728;0,17554515;0,17454872;0,17355793;0,17257278;0,17159321;0,1706192;0,16965073;0,16868775;0,16773023;0,16677815;0,16583148;0,16489018;0,16395422;0,16302358;0,16209821;0,1611781;0,16026322;0,15935352;0,15844899;0,15754959;0,1566553;0,15576609;0,15488192;0,15400277;0,15312861;0,15225942;0,15139516;0,1505358;0,15079931;0,15456827;0,18090392;0,24780582;0,3276092;0,37658544;0,55514663;1,0017383;1,5383;2,2163235;3,0371986;3,6990581;4,0333327;4,1772906;4,2402623;4,2655303;4,2979577;4,5316098;5,3271513;6,8948774;9,2508841;11,593765;13,218342;14,166577;14,901659;15,560591;16,023572;16,259603;16,48688;17,003304;17,591466;18,334281;19,27823;19,964235;20,266946;20,43575;20,812212;21,647074;22,452746;23,252348;24,465589;25,735678;26,312155;26,496288;26,767856;27,105913;27,431613;27,707709;27,944247;28,117186;28,181571;28,152422;28,143944;28,199588;28,297454;28,434894;28,60437;28,711022;28,767331;28,794002;28,755181;28,675833;28,655132;28,767464;28,949147;28,966996;28,964764;28,983142;28,955696;29,162384;29,862178;30,786507;31,445615;31,538827;31,472987;31,373301;31,236733;31,085652;31,084243;31,466399;32,087503;32,32322;32,259472;32,242451
"Amy Macdonald";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,093944953;0,73438879;1,7988159;2,6270383;2,9962902;3,2673771;3,5800017;3,7729019;3,8279906;3,8604013;3,973561;4,1745114;4,352955;4,4451957;4,5176563;4,6419695;4,7610066;4,8075876;4,8346755;5,2585662;6,3073182;7,4100063;8,0963935;8,5783771;9,1057536;9,6863323;10,381069;11,112055;11,628695;11,818592;11,830786;11,857072;11,882992;11,913456;11,951982;11,989277;12,001997;11,973477;11,91962;11,908929;11,946567;12,070575;12,344856;12,614215;12,729797;12,775942;12,92826;13,137825;13,280659;13,299158;13,245966;13,208384;13,181351;13,141281;13,098182;13,096213;13,101884;13,064124;12,997782;12,944038;12,906516;12,859905;12,792213;12,719601;12,647401;12,575612;12,504229;12,433252;12,362678;12,292504;12,222729;12,15335;12,084364;12,049497;12,519864;14,209844;17,054872;19,873874;22,236542;24,600175;26,750193;27,705585;28,262955;28,991643;29,441555;29,464002;29,426929;29,48802;29,550993;29,565156;29,539521;29,48656;29,461332;29,443703;29,381657;29,368745;29,404438;29,431448;29,425483;29,385725;29,369156;29,476498;29,608517;29,734204;30,150213;30,706172;31,15212;31,583288;32,044744;32,197237;32,305449;32,615491;32,837431;32,810235;32,761797;32,84302;32,959738;32,901701;32,714943;32,529244;32,3446;32,168403;32,028602;31,937005;31,841274;31,684901;31,506401;31,327562
"Casper";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,41710351;3,7336799;10,383074;16,430027;18,823983;19,436648;20,027601;20,594853;20,99154;21,256288;21,396666;21,55467;22,133555;23,232282;24,357747;24,960566;25,092974;25,119366;25,115286;25,056838;24,946532;24,875935;24,945215;25,17062;25,442876;25,751969;26,275121;26,865845;27,211358;27,377592;27,502515;27,587976;27,602377;27,555314;27,496585;27,412072;27,343556;27,352724;27,503262;27,689068;27,799223;27,870922;27,92898;28,019813;28,276158;28,77816;29,192711;29,42496;29,571493;29,565183;29,449811;29,335164;29,213654;29,100618;29,051282;29,093805;29,190822;29,242456;29,222214;29,15533;29,057521;29,015162;29,121724;29,378298;29,655985;29,798901;29,746997;29,670694;29,701199;29,963893;30,305914;30,587939;30,834855;31,115239;31,534515;32,012267;32,324902;32,514778;32,632308;32,702728;32,744193;32,754732;32,714378;32,626139;32,496808;32,338161;32,170555;31,999834;31,827385;31,651339;31,475815;31,317553;31,19311
"Schandmaul";0;0,030917454;0,49095307;1,4803579;2,5353648;3,2113037;3,6496835;4,0020336;4,2340638;4,3422683;4,4073848;4,5347015;4,7701872;5,0694552;5,4144446;6,1348194;7,4226942;8,845243;10,019766;10,858594;11,572105;12,322038;13,041476;13,661563;14,155307;15,041976;17,000488;19,590648;22,022628;23,755341;24,803997;25,477496;26,411317;27,45487;28,176798;28,744525;29,31783;29,654045;29,703672;29,827192;30,154942;30,49503;30,668059;30,728678;30,83224;31,349959;32,518054;33,568864;33,920342;34,08379;34,321744;34,544185;34,741193;34,938677;35,055238;35,065955;35,041233;35,031355;35,210114;35,570132;35,852928;35,911387;35,872723;35,765139;35,580184;35,39183;35,207211;35,016588;34,828387;34,859651;35,441373;36,248227;36,677134;36,665073;36,508829;36,368536;36,221422;36,039538;35,845908;35,651463;35,460751;35,309835;35,231248;35,261392;35,518148;35,855798;36,005017;35,997108;35,979091;35,945738;35,885814;35,805263;35,67508;35,512547;35,358546;35,240823;35,275503;35,50074;35,725744;35,738061;35,568012;35,413481;35,291325;35,177102;35,048989;34,911642;34,787578;34,715046;34,673303;34,585421;34,437683;34,285802;34,158622;34,060677;34,0017;33,974276;33,894089;33,763943;33,662121;33,571323;33,437826;33,265487;33,079658;32,893994;32,732534;32,619666;32,53521;32,446895;32,333782;32,197018;32,047048;31,881353;31,700387;31,54393;31,466912;31,383101;31,244447;31,082244;30,921019;30,757581;30,585899;30,414292;30,253003
"deadmau5";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,23381277;1,4595612;3,3356694;4,6802844;5,2508965;5,8167553;6,9004674;8,266135;9,5981529;10,579244;11,092119;11,377866;11,615418;11,891289;12,364024;13,155359;14,233123;16,04112;18,461624;20,599337;22,214946;23,478678;24,560978;25,420627;26,054381;26,464943;26,706444;26,898179;27,297913;27,848475;28,162569;28,422986;28,984715;29,783579;30,468368;30,780191;30,824349;30,800901;30,746034;30,686954;30,707169;30,793144;30,828926;30,800105;30,705777;30,573639;30,536223;30,986963;31,753689;32,164515;32,365146;32,603522;32,762312;32,738747;32,806473;33,082987;33,325997;33,359457;33,246549;33,143;33,019571;32,911556;32,87491;32,84203;32,748571;32,606859;32,459423;32,308833;32,192954;32,138675;32,105447;32,019301;31,87176;31,712078;31,550656;31,379672;31,207405;31,057933;30,930149;30,800839;30,648751;30,479331;30,306323;30,14487;30,048261;30,170171;30,390211;30,372436;30,22227;30,055965;29,893593;29,746861;29,682212;29,685677;29,658402
"Rammstein";0,012824137;0,37871983;0,6127973;0,72137067;0,80749362;0,94676291;1,1802791;1,5472517;2,0086593;2,4609527;2,8240025;3,1215318;3,4283889;3,7898258;4,204835;4,7050422;5,1666339;5,434295;5,5752193;5,7558676;5,9910187;6,1664045;6,2426933;6,3486607;6,5718162;6,8170323;6,9828286;7,1202871;7,2690308;7,3964969;7,4741825;7,6951472;8,522034;9,6999717;10,549579;11,046442;11,523653;12,177593;13,216197;14,340336;15,218986;15,959947;16,629121;17,102491;17,486429;17,85497;18,164929;18,382685;18,479642;18,485643;18,451035;18,403068;18,339599;18,363819;18,931984;20,029369;20,862533;21,122582;21,101235;21,02385;20,941624;20,854219;20,760097;20,653349;20,539149;20,506555;20,571109;20,59791;20,536146;20,419658;20,338095;20,380196;20,53057;20,697525;20,97787;21,660319;22,700338;23,622731;24,21113;24,450339;24,430549;24,359668;24,344593;24,370186;24,335161;24,212918;24,075479;23,938821;23,802938;23,667827;23,533482;23,578736;23,858149;24,165819;24,520061;25,089601;25,607925;25,899035;26,132272;26,239812;26,167639;26,042786;25,955209;25,916203;25,892778;25,92509;26,458736;27,713938;28,768428;29,107815;29,075485;28,940695;28,805853;28,723563;28,692515;28,808772;29,163556;29,465207;29,609306;29,676302;29,672078;29,620934;29,57561;29,530067;29,445811;29,606717;29,953098;30,170713;30,156671;30,031205;29,878336;29,729932;29,634379;29,579259;29,484375;29,337812;29,233597;29,280194;29,464525;29,552877;29,422631;29,255621;29,089559
"Children of Bodom";0,063198394;1,9420118;3,6126622;5,169047;6,8864354;8,5642879;10,004252;11,464878;12,968242;14,306584;15,431426;16,574931;17,982482;19,77092;22,032519;24,41874;26,063585;27,013586;27,803305;28,665053;29,801377;30,986287;31,977781;33,259086;34,973378;36,457954;37,382507;38,025289;38,523793;39,234018;40,316473;41,352632;41,857767;42,052788;42,337698;42,659108;42,988608;43,363947;43,63916;43,726856;43,794254;43,913737;44,014506;44,009452;43,897913;43,82324;44,513595;46,203806;47,375216;47,502818;47,35371;47,209753;47,021893;46,782268;46,535055;46,304249;46,070678;45,838858;45,62435;45,417317;45,19206;44,943113;44,688944;44,435278;44,183052;43,932258;43,682888;43,434933;43,18905;42,948624;42,712654;42,476095;42,24035;42,009635;41,7938;41,602879;41,417103;41,201138;40,967949;40,735404;40,50418;40,274268;40,045661;39,818352;39,597565;39,391895;39,192094;38,986796;38,768619;38,548559;38,329747;38,112178;37,895844;37,680738;37,466852;37,254181;37,042717;36,832453;36,623383;36,4155;36,208796;36,003266;35,798902;35,595699;35,393649;35,192746;34,992983;34,795966;34,61341;34,440792;34,258979;34,067604;33,874939;33,687469;33,506516;33,32649;33,140068;32,959931;32,815011;32,702529;32,564713;32,392928;32,209625;32,026795;31,845003;31,664243;31,485106;31,327564;31,191918;31,046877;30,882195;30,7069;30,5326;30,359289;30,186962;30,015614;29,845237;29,675828;29,507381;29,33989;29,173349;29,007754;28,843099
"Rihanna";0;0;0,0067072118;0,029052023;0,07914471;0,14701162;0,19438444;0,21302788;0,22435165;0,2440903;0,26181663;0,26864488;0,26878287;0,26725719;0,26574017;0,26423176;0,26273192;0,26124058;0,25975772;0,25828327;0,25681719;0,25535943;0,25390994;0,25246869;0,25103561;0,24961067;0,24819382;0,24678501;0,2453842;0,24399133;0,24260638;0,24122928;0,23986;0,2384985;0,23714472;0,23579863;0,23574989;0,23780504;0,24028777;0,24049986;0,23915394;0,23779644;0,23644665;0,23510452;0,23377;0,23244307;0,23112366;0,22981175;0,22850728;0,22721021;0,22592051;0,22463813;0,22336303;0,22209516;0,2208345;0,21958098;0,21833459;0,21908741;0,2225364;0,22624509;0,2273436;0,22614931;0,22486563;0,22358924;0,22232009;0,22105814;0,21980336;0,2185557;0,217471;0,23407173;0,28458773;0,34333632;0,37757593;0,38586706;0,38402698;0,38184715;0,37967969;0,37752453;0,37538161;0,37435418;0,38617878;0,45204237;0,58526421;0,72947796;0,82123419;0,901106;0,98795698;1,0642225;1,1382583;1,2021644;1,223463;1,2235151;1,2266222;1,2322472;1,234214;1,267207;2,2316474;4,1832865;6,0222877;6,8953154;6,9981434;7,0672793;7,1263858;7,1442723;7,1283559;7,1112416;7,1075944;7,192064;7,5764203;8,5089211;9,7530177;11,18706;13,097108;15,147364;16,436667;16,91693;17,599854;18,559067;19,772935;21,464411;23,082932;24,051363;24,360885;24,306391;24,387851;24,576041;24,645154;24,77694;25,06113;25,244118;25,223828;25,104087;25,48771;26,913374;28,331114;28,80873;28,939744;28,968811;28,920355;28,878411;28,8057;28,667;28,515629
"Die Ärzte";0,0056113495;0,15734293;0,23151106;0,27829307;0,82324939;2,9519702;6,4340404;10,562146;15,245257;20,242627;25,27542;29,816248;33,162502;35,368739;37,072033;38,577332;40,091757;41,372096;42,151081;42,721756;43,523302;44,454517;45,28894;46,029695;46,625532;46,873589;46,870465;46,870514;46,938772;46,970453;46,894231;46,766627;46,594238;46,377263;46,142219;45,92266;45,717413;45,505522;45,272543;45,027512;44,865282;44,829584;44,819416;44,711089;44,513349;44,293107;44,112877;44,05952;44,010951;43,851353;43,634976;43,427363;43,233197;43,087975;43,03256;42,98912;42,893312;42,801997;42,712177;42,603911;42,555933;42,566126;42,479606;42,270961;42,031521;41,809701;41,613157;41,412817;41,193161;40,959919;40,72742;40,500497;40,288707;40,094317;39,922271;39,770323;39,610024;39,488113;39,456622;39,397841;39,246373;39,043634;38,84115;38,649602;38,451461;38,236198;38,01916;37,803354;37,588773;37,375409;37,163257;36,952309;36,742915;36,53983;36,346597;36,158006;35,959339;35,766803;35,594394;35,428904;35,245431;35,046042;34,847112;34,649311;34,452633;34,257071;34,06262;33,869272;33,677021;33,485862;33,295788;33,124904;32,99731;32,892586;32,755997;32,575365;32,390459;32,215141;32,111722;32,074263;31,978482;31,815398;31,634806;31,455239;31,276691;31,099157;30,92263;30,747105;30,572577;30,39904;30,226487;30,054914;29,884315;29,714684;29,546016;29,378305;29,211547;29,045735;28,880864;28,716929;28,553924;28,391845;28,230686
"Sophie Hunger";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00052307153;0,0054547158;0,21874981;1,0685422;2,1714297;2,8539832;3,2790622;3,9258804;5,0270791;6,5281103;7,7567037;8,4881507;9,1498338;10,014289;10,988098;11,789353;12,161779;12,240758;12,252862;12,322935;12,471836;12,691951;12,891565;12,991985;13,019723;13,070927;13,191513;13,4743;13,815098;14,024168;14,103514;14,186156;14,398599;14,686864;14,878014;14,906135;14,968976;16,134033;18,356635;20,480723;21,32347;21,539503;22,363611;23,632885;24,602941;24,968045;25,586933;27,10896;28,321876;28,499833;28,347136;28,202939;28,077083;28,073327;28,338254;28,733607;28,801388;28,647545;28,485064;28,336119;28,238414;28,171666;28,088014;27,96269;27,814613;27,659302;27,515862;27,731073;28,385021;29,101349;29,490391;29,4917;29,386795;29,285051;29,205151;29,157835;29,128621;29,055127;28,908148;28,744058;28,5809;28,418668;28,266601;28,203837;28,266107;28,330612;28,261879;28,101457;27,941947;27,783341;27,625636;27,475339;27,61267;28,353765;29,626935;30,280518;30,108638;29,937734;29,7678;29,59883;29,43082;29,263763;29,097655;28,932489;28,768261;28,604966;28,442597;28,281149;28,120618;27,960999;27,802285;27,644472;27,487555;27,331529
"Kendrick Lamar";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,34845813;3,1293941;9,3882964;16,434559;19,802784;21,77096;23,240228;23,765643;23,835364;23,908093;24,073525;24,266933;24,315902;24,261544;24,226026;24,234478;24,225347;24,175632;24,093294;24,017084;24,014201;24,102858;24,20431;24,319333;24,526952;24,668173;24,664421;24,788149;25,068958;25,419789;25,884482;26,331438;26,372785;26,223087;26,074238;25,939449;25,836749;25,743244;25,635316;25,64434;25,985915;26,405451;26,484787;26,408714;26,368262;26,315869;26,215589;26,071203;25,973358;26,01072;26,167365
"Bullet for My Valentine";0,030234558;0,8967163;1,5403785;2,091345;2,8149393;3,8509429;4,9909662;5,9906862;7,0771157;8,8188474;11,038218;13,033663;14,725035;16,197913;17,368285;18,216524;18,885699;19,402334;19,982835;20,865999;21,993576;23,034572;23,975488;24,944333;25,860374;26,641338;27,144994;27,338645;27,350629;27,346683;27,359466;27,477044;27,846577;28,385706;28,853359;29,377176;30,439873;31,914631;33,035551;33,443942;33,684294;33,947524;34,109891;34,100882;34,053661;34,047878;34,023923;34,380941;35,229169;35,823097;35,928557;35,836866;35,691917;35,505253;35,339817;35,243425;35,166022;35,128115;35,164879;35,219184;35,29161;35,405105;35,439842;35,310694;35,122961;34,940636;34,751237;34,557084;34,389351;34,309436;34,271954;34,164835;33,991396;33,805497;33,625572;33,458458;33,297004;33,119631;32,932017;32,745087;32,559218;32,374404;32,190638;32,007916;31,826231;31,645578;31,465949;31,296389;31,245991;31,301681;31,268298;31,127032;30,950347;30,774665;30,59998;30,426287;30,25358;30,103805;30,003627;29,928845;29,811019;29,647127;29,606181;29,733945;29,832538;29,781143;29,620348;29,452216;29,285038;29,118808;28,953523;28,789175;28,625761;28,463274;28,301709;28,151487;28,026671;27,901128;27,756485;27,599458;27,442797;27,287024;27,132136;26,978128;26,824993;26,672728;26,521327;26,370785;26,221098;26,07226;25,924268;25,777115;25,630798;25,485311;25,346557;25,213489;25,098003;25,040187;25,040774;25,012812;24,901126;24,76945;24,632274
